entry_id,entrytag_id,entrytag_name,entrytag_level,entrytag_path,parent_entrytag_id
191,12772,Eastern Panjabic,11,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Indo-Aryan Northwestern zone[9715]->Sindhi-Lahnda[10938]->Greater Panjabic[11897]->Eastern Panjabic[12772],11897.0
191,13468,Eastern Panjabi,12,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Indo-Aryan Northwestern zone[9715]->Sindhi-Lahnda[10938]->Greater Panjabic[11897]->Eastern Panjabic[12772]->Eastern Panjabi[13468],12772.0
191,30754,Sindhi-Lahnda,7,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Indo-Aryan Northwestern zone[29406]->Sindhi-Lahnda[30754],29406.0
191,30779,Tharuic,7,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Bihari[29412]->Tharuic[30779],29412.0
191,32552,Garhwali,8,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Indo-Aryan Northern zone[29408]->Central Pahari[30766]->Garhwali[32552],30766.0
191,34182,Rathi,9,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Indo-Aryan Northern zone[29408]->Central Pahari[30766]->Garhwali[32552]->Rathi[34182],32552.0
191,34108,Eastern Panjabi,9,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Indo-Aryan Northwestern zone[29406]->Sindhi-Lahnda[30754]->Eastern Panjabic[32524]->Eastern Panjabi[34108],32524.0
191,29412,Bihari,6,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Bihari[29412],5357.0
191,29408,Indo-Aryan Northern zone,6,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Indo-Aryan Northern zone[29408],5357.0
191,12775,Western Panjabi,11,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Indo-Aryan Northwestern zone[9715]->Sindhi-Lahnda[10938]->Greater Panjabic[11897]->Western Panjabi[12775],11897.0
191,10938,Sindhi-Lahnda,9,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Indo-Aryan Northwestern zone[9715]->Sindhi-Lahnda[10938],9715.0
191,8297,Continental Indo-Aryan,7,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297],6751.0
191,5357,Indo-Aryan,5,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357],4034.0
191,44,Sikhism,2,Religious Group[8]->Sikhism[44],8.0
191,35891,Malwa,10,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Indo-Aryan Northwestern zone[29406]->Sindhi-Lahnda[30754]->Eastern Panjabic[32524]->Eastern Panjabi[34108]->Malwa[35891],34108.0
191,37581,Jatki,11,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Indo-Aryan Northwestern zone[29406]->Sindhi-Lahnda[30754]->Lahnda[32525]->Siraikic[34110]->Saraiki[35896]->Jatki[37581],35896.0
192,3548,Eastern Malayo-Polynesian,4,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Eastern Malayo-Polynesian[3548],2158.0
192,1807,Austronesian,2,Language[1747]->Austronesian[1807],1747.0
192,28256,Eastern Malayo-Polynesian,5,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Central-Eastern Malayo-Polynesian[27860]->Eastern Malayo-Polynesian[28256],27860.0
192,31779,Tokelau-Fijian,8,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Central-Eastern Malayo-Polynesian[27860]->Eastern Malayo-Polynesian[28256]->Oceanic[29007]->Central Pacific linkage[30197]->Tokelau-Fijian[31779],30197.0
192,11402,Viwa-Lomaiviti-East Viti Levu,10,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Eastern Malayo-Polynesian[3548]->Oceanic[4923]->Central Pacific linkage[6264]->Tokalau Fijian[7757]->Eastern Fijian[9241]->Nuclear Eastern Fijian[10468]->Viwa-Lomaiviti-East Viti Levu[11402],10468.0
192,9241,Eastern Fijian,8,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Eastern Malayo-Polynesian[3548]->Oceanic[4923]->Central Pacific linkage[6264]->Tokalau Fijian[7757]->Eastern Fijian[9241],7757.0
192,4923,Oceanic,5,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Eastern Malayo-Polynesian[3548]->Oceanic[4923],3548.0
192,10468,Nuclear Eastern Fijian,9,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Eastern Malayo-Polynesian[3548]->Oceanic[4923]->Central Pacific linkage[6264]->Tokalau Fijian[7757]->Eastern Fijian[9241]->Nuclear Eastern Fijian[10468],9241.0
192,40,Oceanic Religions,2,Religious Group[8]->Oceanic Religions[40],8.0
192,312,Fijian Religons,4,Religious Group[8]->Oceanic Religions[40]->Melanesia[311]->Fijian Religons[312],311.0
192,2158,Malayo-Polynesian,3,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158],1807.0
192,27860,Central-Eastern Malayo-Polynesian,4,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Central-Eastern Malayo-Polynesian[27860],2158.0
192,29007,Oceanic,6,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Central-Eastern Malayo-Polynesian[27860]->Eastern Malayo-Polynesian[28256]->Oceanic[29007],28256.0
192,33553,East Fijian,9,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Central-Eastern Malayo-Polynesian[27860]->Eastern Malayo-Polynesian[28256]->Oceanic[29007]->Central Pacific linkage[30197]->Tokelau-Fijian[31779]->East Fijian[33553],31779.0
192,35287,Fijian,10,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Central-Eastern Malayo-Polynesian[27860]->Eastern Malayo-Polynesian[28256]->Oceanic[29007]->Central Pacific linkage[30197]->Tokelau-Fijian[31779]->East Fijian[33553]->Fijian[35287],33553.0
192,30197,Central Pacific linkage,7,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Central-Eastern Malayo-Polynesian[27860]->Eastern Malayo-Polynesian[28256]->Oceanic[29007]->Central Pacific linkage[30197],29007.0
192,12243,Fijian,11,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Eastern Malayo-Polynesian[3548]->Oceanic[4923]->Central Pacific linkage[6264]->Tokalau Fijian[7757]->Eastern Fijian[9241]->Nuclear Eastern Fijian[10468]->Viwa-Lomaiviti-East Viti Levu[11402]->Fijian[12243],11402.0
192,7757,Tokalau Fijian,7,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Eastern Malayo-Polynesian[3548]->Oceanic[4923]->Central Pacific linkage[6264]->Tokalau Fijian[7757],6264.0
192,6264,Central Pacific linkage,6,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Eastern Malayo-Polynesian[3548]->Oceanic[4923]->Central Pacific linkage[6264],4923.0
192,311,Melanesia,3,Religious Group[8]->Oceanic Religions[40]->Melanesia[311],40.0
192,8,Religious Group,1,Religious Group[8],
193,8,Religious Group,1,Religious Group[8],
193,33553,East Fijian,9,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Central-Eastern Malayo-Polynesian[27860]->Eastern Malayo-Polynesian[28256]->Oceanic[29007]->Central Pacific linkage[30197]->Tokelau-Fijian[31779]->East Fijian[33553],31779.0
193,29007,Oceanic,6,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Central-Eastern Malayo-Polynesian[27860]->Eastern Malayo-Polynesian[28256]->Oceanic[29007],28256.0
193,40,Oceanic Religions,2,Religious Group[8]->Oceanic Religions[40],8.0
193,312,Fijian Religons,4,Religious Group[8]->Oceanic Religions[40]->Melanesia[311]->Fijian Religons[312],311.0
193,2158,Malayo-Polynesian,3,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158],1807.0
193,27860,Central-Eastern Malayo-Polynesian,4,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Central-Eastern Malayo-Polynesian[27860],2158.0
193,30197,Central Pacific linkage,7,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Central-Eastern Malayo-Polynesian[27860]->Eastern Malayo-Polynesian[28256]->Oceanic[29007]->Central Pacific linkage[30197],29007.0
193,12243,Fijian,11,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Eastern Malayo-Polynesian[3548]->Oceanic[4923]->Central Pacific linkage[6264]->Tokalau Fijian[7757]->Eastern Fijian[9241]->Nuclear Eastern Fijian[10468]->Viwa-Lomaiviti-East Viti Levu[11402]->Fijian[12243],11402.0
193,10468,Nuclear Eastern Fijian,9,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Eastern Malayo-Polynesian[3548]->Oceanic[4923]->Central Pacific linkage[6264]->Tokalau Fijian[7757]->Eastern Fijian[9241]->Nuclear Eastern Fijian[10468],9241.0
193,7757,Tokalau Fijian,7,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Eastern Malayo-Polynesian[3548]->Oceanic[4923]->Central Pacific linkage[6264]->Tokalau Fijian[7757],6264.0
193,6264,Central Pacific linkage,6,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Eastern Malayo-Polynesian[3548]->Oceanic[4923]->Central Pacific linkage[6264],4923.0
193,311,Melanesia,3,Religious Group[8]->Oceanic Religions[40]->Melanesia[311],40.0
193,35287,Fijian,10,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Central-Eastern Malayo-Polynesian[27860]->Eastern Malayo-Polynesian[28256]->Oceanic[29007]->Central Pacific linkage[30197]->Tokelau-Fijian[31779]->East Fijian[33553]->Fijian[35287],33553.0
193,11402,Viwa-Lomaiviti-East Viti Levu,10,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Eastern Malayo-Polynesian[3548]->Oceanic[4923]->Central Pacific linkage[6264]->Tokalau Fijian[7757]->Eastern Fijian[9241]->Nuclear Eastern Fijian[10468]->Viwa-Lomaiviti-East Viti Levu[11402],10468.0
193,1807,Austronesian,2,Language[1747]->Austronesian[1807],1747.0
193,3548,Eastern Malayo-Polynesian,4,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Eastern Malayo-Polynesian[3548],2158.0
193,4923,Oceanic,5,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Eastern Malayo-Polynesian[3548]->Oceanic[4923],3548.0
193,9241,Eastern Fijian,8,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Eastern Malayo-Polynesian[3548]->Oceanic[4923]->Central Pacific linkage[6264]->Tokalau Fijian[7757]->Eastern Fijian[9241],7757.0
193,31779,Tokelau-Fijian,8,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Central-Eastern Malayo-Polynesian[27860]->Eastern Malayo-Polynesian[28256]->Oceanic[29007]->Central Pacific linkage[30197]->Tokelau-Fijian[31779],30197.0
193,28256,Eastern Malayo-Polynesian,5,Language[1747]->Austronesian[1807]->Malayo-Polynesian[2158]->Central-Eastern Malayo-Polynesian[27860]->Eastern Malayo-Polynesian[28256],27860.0
195,34274,Gauda-Banga,9,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Indo-Aryan Eastern zone[29411]->Oriya-Gauda-Kamrupa[30776]->Gauda-Kamrupa[32578]->Gauda-Banga[34274],32578.0
195,32578,Gauda-Kamrupa,8,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Indo-Aryan Eastern zone[29411]->Oriya-Gauda-Kamrupa[30776]->Gauda-Kamrupa[32578],30776.0
195,29412,Bihari,6,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Bihari[29412],5357.0
195,11932,Gauda-Kamrupa,10,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Indo-Aryan Eastern zone[9719]->Oriya-Gauda-Kamrupa[10949]->Gauda-Kamrupa[11932],10949.0
195,10945,Shaurasenic,9,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Midlands Indo-Aryan[9718]->Shaurasenic[10945],9718.0
195,8297,Continental Indo-Aryan,7,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297],6751.0
195,5357,Indo-Aryan,5,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357],4034.0
195,1327,Shaktism,3,Religious Group[8]->Hinduism[1244]->Shaktism[1327],1244.0
195,2479,Classical Indo-European,3,Language[1747]->Indo-European[1904]->Classical Indo-European[2479],1904.0
195,9719,Indo-Aryan Eastern zone,8,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Indo-Aryan Eastern zone[9719],8297.0
195,30776,Oriya-Gauda-Kamrupa,7,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Indo-Aryan Eastern zone[29411]->Oriya-Gauda-Kamrupa[30776],29411.0
195,4034,Indo-Iranian,4,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034],2479.0
195,1904,Indo-European,2,Language[1747]->Indo-European[1904],1747.0
195,6751,Middle-Modern Indo-Aryan,6,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751],5357.0
195,11907,Bihari,10,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Midlands Indo-Aryan[9718]->Shaurasenic[10945]->Bihari[11907],10945.0
195,8,Religious Group,1,Religious Group[8],
195,1244,Hinduism,2,Religious Group[8]->Hinduism[1244],8.0
195,36138,Bengali,10,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Indo-Aryan Eastern zone[29411]->Oriya-Gauda-Kamrupa[30776]->Gauda-Kamrupa[32578]->Gauda-Banga[34274]->Bengali[36138],34274.0
195,29411,Indo-Aryan Eastern zone,6,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Indo-Aryan Eastern zone[29411],5357.0
195,13516,Bengali,12,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Indo-Aryan Eastern zone[9719]->Oriya-Gauda-Kamrupa[10949]->Gauda-Kamrupa[11932]->Gauda-Banga[12812]->Bengali[13516],12812.0
195,12812,Gauda-Banga,11,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Indo-Aryan Eastern zone[9719]->Oriya-Gauda-Kamrupa[10949]->Gauda-Kamrupa[11932]->Gauda-Banga[12812],11932.0
195,10949,Oriya-Gauda-Kamrupa,9,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Indo-Aryan Eastern zone[9719]->Oriya-Gauda-Kamrupa[10949],9719.0
195,9718,Midlands Indo-Aryan,8,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Indo-Iranian[4034]->Indo-Aryan[5357]->Middle-Modern Indo-Aryan[6751]->Continental Indo-Aryan[8297]->Midlands Indo-Aryan[9718],8297.0
196,1941,Bookkeeping,2,Language[1747]->Bookkeeping[1941],1747.0
196,8272,Central Greek,7,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Graeco-Phrygian[4027]->Greek[5341]->South Greek[6723]->Central Greek[8272],6723.0
196,8,Religious Group,1,Religious Group[8],
196,1904,Indo-European,2,Language[1747]->Indo-European[1904],1747.0
196,2411,Common Turkic,3,Language[1747]->Turkic[1876]->Common Turkic[2411],1876.0
196,2665,Old Turkish,3,Language[1747]->Bookkeeping[1941]->Old Turkish[2665],1941.0
196,5341,Greek,5,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Graeco-Phrygian[4027]->Greek[5341],4027.0
196,6583,West Oghuz,6,Language[1747]->Turkic[1876]->Common Turkic[2411]->Oghuz[3825]->Nuclear Oghuz[5200]->West Oghuz[6583],5200.0
196,22,Greek Religions,2,Religious Group[8]->Greek Religions[22],8.0
196,42,Roman Religious Traditions,2,Religious Group[8]->Roman Religious Traditions[42],8.0
196,6723,South Greek,6,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Graeco-Phrygian[4027]->Greek[5341]->South Greek[6723],5341.0
196,8164,Turkish,7,Language[1747]->Turkic[1876]->Common Turkic[2411]->Oghuz[3825]->Nuclear Oghuz[5200]->West Oghuz[6583]->Turkish[8164],6583.0
196,9686,Ionic-Attic Ancient Greek,8,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Graeco-Phrygian[4027]->Greek[5341]->South Greek[6723]->Central Greek[8272]->Ionic-Attic Ancient Greek[9686],8272.0
196,30700,Ancient Greek,7,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Graeco-Phrygian[4027]->Greek[5341]->East Greek[29393]->Ancient Greek[30700],29393.0
196,32267,Ottoman Turkish,8,Language[1747]->Turkic[1876]->Common Turkic[2411]->Oghuz[3825]->Nuclear Oghuz[5200]->West Oghuz[6583]->Turkish[8164]->Ottoman Turkish[32267],8164.0
196,730,Ancient Christianity in Rome,3,Religious Group[8]->Roman Religious Traditions[42]->Ancient Christianity in Rome[730],42.0
196,1876,Turkic,2,Language[1747]->Turkic[1876],1747.0
196,2479,Classical Indo-European,3,Language[1747]->Indo-European[1904]->Classical Indo-European[2479],1904.0
196,29393,East Greek,6,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Graeco-Phrygian[4027]->Greek[5341]->East Greek[29393],5341.0
196,5200,Nuclear Oghuz,5,Language[1747]->Turkic[1876]->Common Turkic[2411]->Oghuz[3825]->Nuclear Oghuz[5200],3825.0
196,4027,Graeco-Phrygian,4,Language[1747]->Indo-European[1904]->Classical Indo-European[2479]->Graeco-Phrygian[4027],2479.0
196,3825,Oghuz,4,Language[1747]->Turkic[1876]->Common Turkic[2411]->Oghuz[3825],2411.0
196,18,Christian Traditions,2,Religious Group[8]->Christian Traditions[18],8.0
197,9859,Central Tibetan,8,Language[1747]->Sino-Tibetan[1946]->Bodic[3022]->Bodish[4302]->Early Old Tibetan[5558]->Middle Old Tibetan[6951]->Late Old Tibetan[8465]->Central Tibetan[9859],8465.0
197,8465,Late Old Tibetan,7,Language[1747]->Sino-Tibetan[1946]->Bodic[3022]->Bodish[4302]->Early Old Tibetan[5558]->Middle Old Tibetan[6951]->Late Old Tibetan[8465],6951.0
197,7030,Northern Chinese,6,Language[1747]->Sino-Tibetan[1946]->Sinitic[3038]->Classical-Middle-Modern Sinitic[4342]->Middle-Modern Sinitic[5613]->Northern Chinese[7030],5613.0
197,3038,Sinitic,3,Language[1747]->Sino-Tibetan[1946]->Sinitic[3038],1946.0
197,117,Geluk sect (dge lugs),4,Religious Group[8]->Buddhist Traditions[14]->Tibetan Buddhist Traditions[116]->Geluk sect (dge lugs)[117],116.0
197,14,Buddhist Traditions,2,Religious Group[8]->Buddhist Traditions[14],8.0
197,11041,Tibetan,9,Language[1747]->Sino-Tibetan[1946]->Bodic[3022]->Bodish[4302]->Early Old Tibetan[5558]->Middle Old Tibetan[6951]->Late Old Tibetan[8465]->Central Tibetan[9859]->Tibetan[11041],9859.0
197,8557,Mandarinic,7,Language[1747]->Sino-Tibetan[1946]->Sinitic[3038]->Classical-Middle-Modern Sinitic[4342]->Middle-Modern Sinitic[5613]->Northern Chinese[7030]->Mandarinic[8557],7030.0
197,8,Religious Group,1,Religious Group[8],
197,1946,Sino-Tibetan,2,Language[1747]->Sino-Tibetan[1946],1747.0
197,3022,Bodic,3,Language[1747]->Sino-Tibetan[1946]->Bodic[3022],1946.0
197,5558,Early Old Tibetan,5,Language[1747]->Sino-Tibetan[1946]->Bodic[3022]->Bodish[4302]->Early Old Tibetan[5558],4302.0
197,5613,Middle-Modern Sinitic,5,Language[1747]->Sino-Tibetan[1946]->Sinitic[3038]->Classical-Middle-Modern Sinitic[4342]->Middle-Modern Sinitic[5613],4342.0
197,9942,Zhongyuan,8,Language[1747]->Sino-Tibetan[1946]->Sinitic[3038]->Classical-Middle-Modern Sinitic[4342]->Middle-Modern Sinitic[5613]->Northern Chinese[7030]->Mandarinic[8557]->Zhongyuan[9942],8557.0
197,6951,Middle Old Tibetan,6,Language[1747]->Sino-Tibetan[1946]->Bodic[3022]->Bodish[4302]->Early Old Tibetan[5558]->Middle Old Tibetan[6951],5558.0
197,4342,Classical-Middle-Modern Sinitic,4,Language[1747]->Sino-Tibetan[1946]->Sinitic[3038]->Classical-Middle-Modern Sinitic[4342],3038.0
