"entry_id","entry_tag","entrytag_id","parent_tag_id","level"
548,Australian Traditions,819,8,2
549,Religious Group,8,,1
549,Southeast Asian Religions,808,8,2
550,Religious Group,8,,1
550,Southeast Asian Religions,808,8,2
551,Religious Group,8,,1
551,African Religions,9,8,2
552,Religious Group,8,,1
552,Southeast Asian Religions,808,8,2
553,Religious Group,8,,1
553,Southeast Asian Religions,808,8,2
554,Religious Group,8,,1
554,Southeast Asian Religions,808,8,2
555,Religious Group,8,,1
555,Southeast Asian Religions,808,8,2
556,Religious Group,8,,1
556,African Religions,9,8,2
557,Religious Group,8,,1
557,Islamic Traditions,24,8,2
558,Religious Group,8,,1
558,Indic Religious Traditions,510,8,2
559,Religious Group,8,,1
559,Indic Religious Traditions,510,8,2
561,Religious Group,8,,1
561,Indic Religious Traditions,510,8,2
561,Bhakti traditions,512,510,3
561,Hinduism,566,510,3
561,Vaiṣṇava Traditions,644,566,4
561,Pāñcarātra tradition,655,644,5
561,Vedic Traditions,799,510,3
562,Religious Group,8,,1
562,Indic Religious Traditions,510,8,2
562,Bhakti traditions,512,510,3
562,Hinduism,566,510,3
562,Vaiṣṇava Traditions,644,566,4
562,Pāñcarātra tradition,655,644,5
563,Religious Group,8,,1
563,Indic Religious Traditions,510,8,2
563,Christians in India,564,510,3
563,Hinduism,566,510,3
563,Śaiva traditions,621,566,4
563,Modern Hinduism,646,566,4
563,Sikh traditions,704,510,3
563,Tribal Himalayan traditions,820,621,5
563,Arya Samaj,821,646,5
563,Radhasoami,822,646,5
564,Religious Group,8,,1
564,Christian Traditions,18,8,2
564,Anglican,146,18,3
564,Catholic,153,18,3
564,Himalayan Christianity,823,18,3
564,Tribal Christianity,824,18,3
564,Dalit Christianity,825,18,3
564,Protestantism,826,18,3
565,Religious Group,8,,1
565,African Religions,9,8,2
565,Egyptian Religions,20,8,2
566,Religious Group,8,,1
566,Southeast Asian Religions,808,8,2
567,Religious Group,8,,1
567,Vaishnavism,896,8,2
567,South Asian Religion,1037,8,2
567,Language,1747,,1
567,Indo-European,1904,1747,2
567,English,14808,1747,2
567,Gaudiya Vaishnavism,43584,896,3
568,Religious Group,8,,1
568,Chinese Religion,123,8,2
568,Daoist Traditions,134,123,3
568,Chinese Buddhist Traditions,383,123,3
569,Religious Group,8,,1
569,Buddhist Traditions,14,8,2
569,Mongolian Religions,37,8,2
569,Mongolian Buddhism,114,14,3
569,Mongolian Shamanism,329,37,3
570,Religious Group,8,,1
570,Buddhist Traditions,14,8,2
570,Christian Traditions,18,8,2
570,Indic Religious Traditions,510,8,2
570,Hinduism,566,510,3
570,Sant Mat,828,566,4
570,Surat Shabd Yoga,829,566,4
570,Cybersect Buddhism,830,14,3
570,Quan Yin Method,831,14,3
570,"""Divine Presence"" Christian Snycretism",832,18,3
570,New Religious Movement (NRM),834,8,2
571,Religious Group,8,,1
571,Christian Traditions,18,8,2
571,Islamic Traditions,24,8,2
571,Orthodox/Eastern Christian,172,18,3
571,Sunni,284,24,3
571,Hanafi,287,284,4
571,Syncretic Religions,806,8,2
572,Religious Group,8,,1
572,Oceanic Religions,40,8,2
572,Melanesia,311,40,3
574,Religious Group,8,,1
574,African Religions,9,8,2
575,Religious Group,8,,1
575,Buddhist Traditions,14,8,2
575,Southeast Asian Religions,808,8,2
575,Animist,836,8,2
576,Religious Group,8,,1
576,Buddhist Traditions,14,8,2
576,Syncretic Religions,806,8,2
576,Southeast Asian Religions,808,8,2
576,Animist,836,8,2
577,Religious Group,8,,1
577,African Religions,9,8,2
578,Religious Group,8,,1
578,Indic Religious Traditions,510,8,2
578,Hinduism,566,510,3
579,Religious Group,8,,1
579,Islamic Traditions,24,8,2
579,Shiite/Shi'a,256,24,3
579,Ismal'ilism,259,256,4
579,Nizari,260,259,5
579,Ismaili,838,260,6
580,Religious Group,8,,1
580,Indic Religious Traditions,510,8,2
581,Religious Group,8,,1
581,Southeast Asian Religions,808,8,2
582,Religious Group,8,,1
582,Buddhist Traditions,14,8,2
582,Indic Religious Traditions,510,8,2
582,Indic Buddhist Traditions,513,510,3
582,Nikāya Buddhism (mainstream Buddhist schools),514,513,4
582,Later schools,518,514,5
582,Theravāda,545,518,6
582,Southeast Asian Religions,808,8,2
583,Religious Group,8,,1
583,Islamic Traditions,24,8,2
583,Indic Religious Traditions,510,8,2
583,Bhakti traditions,512,510,3
583,Hinduism,566,510,3
583,Śaiva traditions,621,566,4
583,Hindu Tantric traditions,642,566,4
583,Hindu Śākta traditions,643,566,4
583,Bhakti traditions,645,566,4
583,Modern Hinduism,646,566,4
583,Jain Traditions,690,510,3
583,Digambara,691,690,4
583,Jain Tantra,794,690,4
585,Religious Group,8,,1
585,Buddhist Traditions,14,8,2
585,Thai Buddhist Traditions,839,14,3
586,Religious Group,8,,1
586,Buddhist Traditions,14,8,2
586,Thai Buddhist Traditions,839,14,3
587,Religious Group,8,,1
587,Christian Traditions,18,8,2
587,Early Christianity in Scandinavia,842,18,3
588,Religious Group,8,,1
588,African Religions,9,8,2
588,Bantu Religions,50,9,3
589,Religious Group,8,,1
589,South American Religions,508,8,2
590,Religious Group,8,,1
590,Chinese Religion,123,8,2
590,Chinese Buddhist Traditions,383,123,3
590,Huayan school (huayan zong 華嚴宗),388,383,4
590,Fazang,841,383,4
591,Religious Group,8,,1
591,Korean Religions,28,8,2
591,Korean Confucianism,356,28,3
591,Korean Shamanism,357,28,3
592,Religious Group,8,,1
592,Indic Religious Traditions,510,8,2
592,Bhakti traditions,512,510,3
592,Hinduism,566,510,3
593,Religious Group,8,,1
593,Indic Religious Traditions,510,8,2
594,Religious Group,8,,1
594,Islamic Traditions,24,8,2
594,Sufism,273,24,3
594,Murïdiyya,277,273,4
594,Qadiriyyah,280,273,4
594,Tijäniyyah,283,273,4
595,Religious Group,8,,1
595,Oceanic Religions,40,8,2
595,Polynesia,315,40,3
596,Religious Group,8,,1
596,Indic Religious Traditions,510,8,2
597,Religious Group,8,,1
597,Chinese Religion,123,8,2
598,Religious Group,8,,1
598,African Religions,9,8,2
599,Religious Group,8,,1
599,Buddhist Traditions,14,8,2
599,Indic Religious Traditions,510,8,2
599,Indic Buddhist Traditions,513,510,3
599,Scholastic traditions of Mahāyāna in India,547,513,4
599,Modern Buddhist groups,556,513,4
599,"Buddhism of Tibetan origin (Tibetan refugee communities in India, mostly in Bhoutan, Ladakh, Nepal and Sikkim)",559,556,5
600,Religious Group,8,,1
600,Islamic Traditions,24,8,2
600,Sunni,284,24,3
600,Maliki,289,284,4
601,Religious Group,8,,1
601,Islamic Traditions,24,8,2
601,Sunni,284,24,3
602,Religious Group,8,,1
602,Christian Traditions,18,8,2
602,Orthodox/Eastern Christian,172,18,3
602,Ethiopian Orthodox,176,172,4
604,Religious Group,8,,1
604,African Religions,9,8,2
604,Islamic Traditions,24,8,2
604,Syncretic Religions,806,8,2
605,Religious Group,8,,1
605,Buddhist Traditions,14,8,2
607,Religious Group,8,,1
607,Chinese Religion,123,8,2
608,Religious Group,8,,1
608,Islamic Traditions,24,8,2
608,Shiite/Shi'a,256,24,3
608,Sunni,284,24,3
608,Shafi'i,290,284,4
609,Religious Group,8,,1
609,African Religions,9,8,2
610,Religious Group,8,,1
610,Islamic Traditions,24,8,2
610,Sunni,284,24,3
610,Shafi'i,290,284,4
611,Religious Group,8,,1
611,Syncretic Religions,806,8,2
612,Religious Group,8,,1
612,Oceanic Religions,40,8,2
612,Micronesia,314,40,3
612,Syncretic Religions,806,8,2
613,Religious Group,8,,1
613,Oceanic Religions,40,8,2
613,Polynesia,315,40,3
614,Religious Group,8,,1
614,African Religions,9,8,2
615,Religious Group,8,,1
615,Indic Religious Traditions,510,8,2
615,Sant Mat,827,510,3
616,Religious Group,8,,1
616,Indic Religious Traditions,510,8,2
616,Hinduism,566,510,3
617,Religious Group,8,,1
617,Japanese Religions,26,8,2
617,Japanese Buddhist Traditions,364,26,3
617,Japanese Christianity,366,26,3
617,Shintō,368,26,3
618,Religious Group,8,,1
618,Native American (North American) Religions,38,8,2
619,Religious Group,8,,1
619,Animist,836,8,2
620,Religious Group,8,,1
620,Native American (North American) Religions,38,8,2
620,Syncretic Religions,806,8,2
621,Religious Group,8,,1
621,Christian Traditions,18,8,2
621,Catholic,153,18,3
621,(Afro-)Caribbean religions,811,8,2
622,Religious Group,8,,1
622,Christian Traditions,18,8,2
622,Syncretic Religions,806,8,2
622,(Afro-)Caribbean religions,811,8,2
623,Religious Group,8,,1
623,Indic Religious Traditions,510,8,2
623,Hinduism,566,510,3
623,Diaspora,844,566,4
624,Religious Group,8,,1
624,Islamic Traditions,24,8,2
624,Sufism,273,24,3
624,Indic Religious Traditions,510,8,2
624,Islamic Traditions,661,510,3
624,Ṣūfī,665,661,4
624,messianic movements,845,24,3
624,Apocalyptic Movements,846,8,2
624,Apocalyptic Movements,847,846,3
624,messianic movements,848,846,3
624,Millenarian Movements,849,846,3
625,Religious Group,8,,1
625,Native American (North American) Religions,38,8,2
625,Circumpolar Religions,765,8,2
625,Inuit religion,766,765,3
626,Religious Group,8,,1
626,South American Religions,508,8,2
627,Religious Group,8,,1
627,Oceanic Religions,40,8,2
627,Melanesia,311,40,3
627,Polynesia,315,40,3
628,Religious Group,8,,1
628,Indic Religious Traditions,510,8,2
628,Hinduism,566,510,3
628,Bhakti traditions,645,566,4
629,Religious Group,8,,1
629,Buddhist Traditions,14,8,2
629,Indian Buddhist Traditions,78,14,3
629,Mahāsāṃghika,79,78,4
629,Indic Religious Traditions,510,8,2
629,Indic Buddhist Traditions,513,510,3
629,Nikāya Buddhism (mainstream Buddhist schools),514,513,4
629,Later schools,518,514,5
629,Sarvāstivāda,525,518,6
629,Mūlasarvātisvāda,534,518,6
629,Scholastic traditions of Mahāyāna in India,547,513,4
629,Mādhyamika,548,547,5
629,Yogācāra (Vijñānavāda),551,547,5
629,Tantric Buddhist traditions,552,513,4
629,Vajrayāna (Mantrayāna or Guhyamantrayāna),553,552,5
629,Sahajayāna,554,552,5
629,Kālacakra,555,552,5
629,Modern Buddhist groups,556,513,4
629,Himalayan Buddhists,558,556,5
629,Nepali Buddhist Traditions,795,14,3
629,Syncretic Religions,806,8,2
629,Sarvāstivāda,850,78,4
629,Newar Buddhism,852,795,4
630,Religious Group,8,,1
630,Australian Traditions,819,8,2
631,Religious Group,8,,1
631,Syncretic Religions,806,8,2
632,Religious Group,8,,1
632,Canaanite Religions,15,8,2
632,Greek Religions,22,8,2
632,Italic Religions,751,8,2
633,Religious Group,8,,1
633,Indic Religious Traditions,510,8,2
633,Hinduism,566,510,3
633,Vaiṣṇava Traditions,644,566,4
633,Mādhva Sampradāya,652,644,5
633,Vedic Traditions,799,510,3
634,Religious Group,8,,1
634,Chinese Religion,123,8,2
634,Daoist Traditions,134,123,3
634,Daoism,1108,8,2
635,Religious Group,8,,1
635,Southeast Asian Religions,808,8,2
636,Religious Group,8,,1
636,Indic Religious Traditions,510,8,2
636,Hinduism,566,510,3
636,Śaiva traditions,621,566,4
636,Hindu Tantric traditions,642,566,4
636,Modern Hinduism,646,566,4
636,Southeast Asian Religions,808,8,2
636,Balinese Hinduism,853,808,3
637,Religious Group,8,,1
637,South American Religions,508,8,2
638,Religious Group,8,,1
638,Native American (North American) Religions,38,8,2
639,Religious Group,8,,1
639,Buddhist Traditions,14,8,2
639,Chinese Buddhist Traditions,65,14,3
639,Tantric school (mi zong 密宗 or mi jiao 密教),76,65,4
640,Religious Group,8,,1
640,Heresy,854,8,2
640,Dualist Tradition,855,8,2
641,Religious Group,8,,1
641,Christian Traditions,18,8,2
641,Methodist,166,18,3
641,Protestantism,826,18,3
642,Religious Group,8,,1
642,Roman Religious Traditions,42,8,2
642,Rome,479,478,4
642,Ancient Mediterranean,776,8,2
642,Religious Place,856,,1
642,Monument,857,856,2
642,Cenotaph,858,856,2
642,Triumphal Arch,859,856,2
642,Roman Religions,900,8,2
642,Archaeological monument,1144,856,2
642,Polytheistic,1300,8,2
644,Religious Group,8,,1
644,Islamic Traditions,24,8,2
644,Indic Religious Traditions,510,8,2
644,Meo Muslim,861,24,3
644,Tablighi Jamaat,862,24,3
645,Religious Group,8,,1
645,Islamic Traditions,24,8,2
645,Indic Religious Traditions,510,8,2
645,Meo Muslim,861,24,3
645,Tablighi Jamaat,862,24,3
646,Religious Group,8,,1
646,Native American (North American) Religions,38,8,2
646,Lakota Religious Traditions,863,38,3
647,Religious Group,8,,1
647,Native American (North American) Religions,38,8,2
648,Religious Group,8,,1
648,Native American (North American) Religions,38,8,2
648,Haida,318,38,3
649,Religious Group,8,,1
649,Indic Religious Traditions,510,8,2
649,Hinduism,566,510,3
649,Śaiva traditions,621,566,4
649,Tamil Śaiva traditions,628,621,5
649,Bhakti traditions,645,566,4
650,Religious Group,8,,1
650,Oceanic Religions,40,8,2
651,Religious Group,8,,1
651,Southeast Asian Religions,808,8,2
652,Religious Group,8,,1
652,Australian Traditions,819,8,2
653,Religious Group,8,,1
653,Roman Religious Traditions,42,8,2
653,Rome,479,478,4
653,Ancient Mediterranean,776,8,2
653,Religious Place,856,,1
653,Monument,857,856,2
653,Triumphal Arch,859,856,2
653,Constantine,864,856,2
653,Roman Religions,900,8,2
653,Archaeological monument,1144,856,2
653,Polytheistic,1300,8,2
654,Religious Group,8,,1
654,Christian Traditions,18,8,2
654,Catholic,153,18,3
654,Medieval Christianity,812,18,3
655,Religious Group,8,,1
655,South American Religions,508,8,2
656,Religious Group,8,,1
656,Islamic Traditions,24,8,2
656,Shiite/Shi'a,256,24,3
656,Ismal'ilism,259,256,4
656,Nizari,260,259,5
656,Ismaili,838,260,6
657,Religious Group,8,,1
657,Oceanic Religions,40,8,2
657,Micronesia,314,40,3
658,Religious Group,8,,1
658,South American Religions,508,8,2
659,Religious Group,8,,1
659,Greek Religions,22,8,2
659,Hellenistic Religions,741,8,2
659,Ancient Mediterranean,776,8,2
659,Religious Place,856,,1
659,Monument,857,856,2
659,Temple,865,856,2
659,Religious Complex,927,856,2
659,Temenos,928,856,2
659,Shrines,934,856,2
659,Greek Cult,982,8,2
659,Archaeological monument,1144,856,2
659,Polytheistic,1300,8,2
660,Religious Group,8,,1
660,Southeast Asian Religions,808,8,2
661,Religious Group,8,,1
661,Christian Traditions,18,8,2
661,Medieval Christianity,812,18,3
661,Reform Movement,866,8,2
661,Monastic Order,867,18,3
662,Religious Group,8,,1
662,South American Religions,508,8,2
663,Religious Group,8,,1
663,Roman Religious Traditions,42,8,2
663,Rome,479,478,4
663,Ancient Mediterranean,776,8,2
663,Religious Place,856,,1
663,Monument,857,856,2
663,Temple,865,856,2
663,Altar,868,856,2
663,Roman Religions,900,8,2
663,Religious Complex,927,856,2
663,Sacred Enclosure,931,928,3
663,Archaeological monument,1144,856,2
663,Polytheistic,1300,8,2
664,Religious Group,8,,1
664,Assyrian Religions,11,8,2
664,Mesopotamian Religions,34,8,2
664,Akkadian Religions,330,34,3
664,Assyrian Religions,331,34,3
664,Babylonian Religions,332,34,3
664,Old Babylonian Religions,333,34,3
665,Religious Group,8,,1
665,Christian Traditions,18,8,2
665,Jewish Traditions,27,8,2
665,Early Christianity,774,8,2
665,Religious Place,856,,1
665,Synagogue,869,856,2
665,Basilica,870,856,2
665,Diaspora Judaism,1557,27,3
666,Religious Group,8,,1
666,Oceanic Religions,40,8,2
667,Religious Group,8,,1
667,Japanese Religions,26,8,2
668,Religious Group,8,,1
668,South American Religions,508,8,2
669,Religious Group,8,,1
669,Oceanic Religions,40,8,2
670,Religious Group,8,,1
670,Roman Religious Traditions,42,8,2
670,Rome,479,478,4
670,Ancient Mediterranean,776,8,2
670,Religious Place,856,,1
670,Temple,865,856,2
670,Roman Religions,900,8,2
670,Religious Complex,927,856,2
670,Polytheistic,1300,8,2
671,Religious Group,8,,1
671,Oceanic Religions,40,8,2
671,Melanesia,311,40,3
672,Religious Group,8,,1
672,Religious Place,856,,1
672,Temple,865,856,2
672,Altar,868,856,2
672,Levantine Religion,929,8,2
672,Arabian Religions,1229,8,2
673,Religious Group,8,,1
673,Native American (North American) Religions,38,8,2
674,Religious Group,8,,1
674,South American Religions,508,8,2
675,Religious Group,8,,1
675,Circumpolar Religions,765,8,2
676,Religious Group,8,,1
676,Christian Traditions,18,8,2
676,Medieval Christianity,812,18,3
676,Monastic Order,867,18,3
677,Religious Group,8,,1
677,Oceanic Religions,40,8,2
677,Micronesia,314,40,3
678,Religious Place,856,,1
678,Temple,865,856,2
678,Synagogue,869,856,2
678,Basilica,870,856,2
679,Religious Group,8,,1
679,Indic Religious Traditions,510,8,2
680,Religious Group,8,,1
680,Indic Religious Traditions,510,8,2
680,Hinduism,566,510,3
680,Hindu Śākta traditions,643,566,4
680,Modern Hinduism,646,566,4
681,Religious Group,8,,1
681,Mesopotamian Religions,34,8,2
681,Sumerian Religions,46,8,2
681,Akkadian Religions,330,34,3
682,Religious Group,8,,1
682,Indic Religious Traditions,510,8,2
683,Religious Group,8,,1
683,Indic Religious Traditions,510,8,2
683,Southeast Asian Religions,808,8,2
683,Religious Place,856,,1
683,Cenotaph,858,856,2
683,Temple,865,856,2
683,Altar,868,856,2
683,Religious Complex,927,856,2
683,Southeast Asian Hinduism,1243,8,2
684,Religious Group,8,,1
684,Native American (North American) Religions,38,8,2
685,Religious Group,8,,1
685,Southeast Asian Religions,808,8,2
686,Religious Group,8,,1
686,Christian Traditions,18,8,2
686,Mesoamerican Religions,33,8,2
686,Catholic,153,18,3
686,Syncretic Religions,806,8,2
687,Religious Group,8,,1
687,Roman Religious Traditions,42,8,2
687,Rome,479,478,4
687,Ancient Mediterranean,776,8,2
687,Religious Place,856,,1
687,Monument,857,856,2
687,Temple,865,856,2
687,Forum,884,856,2
687,Roman Religions,900,8,2
687,Religious Complex,927,856,2
687,Sacred Enclosure,931,928,3
687,Archaeological monument,1144,856,2
687,Polytheistic,1300,8,2
688,Religious Group,8,,1
688,Islamic Traditions,24,8,2
688,Sufism,273,24,3
688,Sunni,284,24,3
688,Deoband movement,286,284,4
688,Indic Religious Traditions,510,8,2
688,Islamic Traditions,661,510,3
688,Reform Movement,866,8,2
689,Religious Group,8,,1
689,South American Religions,508,8,2
690,Religious Group,8,,1
690,Islamic Traditions,24,8,2
690,Sufism,273,24,3
690,Sunni,284,24,3
690,Barelvi,285,284,4
690,Hanafi,287,284,4
690,Indic Religious Traditions,510,8,2
690,Islamic Traditions,661,510,3
690,Sunnī,663,661,4
690,Ṣūfī,665,661,4
690,Barelwī,669,663,5
690,Reform Movement,866,8,2
691,Religious Group,8,,1
691,African Religions,9,8,2
691,Islamic Traditions,24,8,2
691,Syncretic Religions,806,8,2
694,Religious Group,8,,1
694,Native American (North American) Religions,38,8,2
694,Circumpolar Religions,765,8,2
695,Religious Group,8,,1
695,African Religions,9,8,2
695,Akan Religions,890,9,3
697,Religious Group,8,,1
697,South American Religions,508,8,2
698,Religious Group,8,,1
698,African Religions,9,8,2
698,Mystical Harm,885,,1
698,Akan Religions,890,9,3
699,Religious Group,8,,1
699,African Religions,9,8,2
699,Amhara Religions,891,9,3
700,Religious Group,8,,1
700,African Religions,9,8,2
700,Mystical Harm,885,,1
700,Akan Religions,890,9,3
701,Religious Group,8,,1
701,African Religions,9,8,2
701,Mystical Harm,885,,1
701,Akan Religions,890,9,3
